Tenant,EmployeeHash,Section,JobTitle,HireDate,TerminationDate,TerminationReason
Tenant_B,ddac032aeba21970f7fd47eff52b376a7d172f19a52548849d4c08c09971b7ed,Production,Operator,2022-08-20,,
Tenant_B,a263d510125770dcaaf324b55fdfc15d0e6161c6ba4037946253f2cd5ff08394,Sales,Salesperson,2022-08-22,,
Tenant_A,acf49616cdc9dbc38851fc9c51773430b29e80e1c39121ee2eebf22941b6f091,Production,Assistant,2022-08-25,,
Tenant_A,212d7bae5b513cb5687f4ad1dbecc3536c846894421725213885b9cf6bc5f5f8,Quality,Assistant,2022-08-29,,
Tenant_B,3cc34ce14a07b31cf90dce7576f05ff832d250c99078a6435ff9bebd2b6f5497,Logistics,Operator,2022-08-30,2024-11-03,Layoff
Tenant_B,527bd8d40f9e7797854a6e40ab8d2d094bae8b79dffce942d042733f29ed2d18,Production,Assistant,2022-08-30,2024-07-24,Layoff
Tenant_A,93ff9fe4132058d54bd882f2a04d5785de0bc37cb9793e05597e4c136bfe2e45,Maintenance,Technician,2022-08-30,,
Tenant_B,39f51e8dd9b2bd1348fae3bf0336534f3160accb7cbee0c2f36396658ec4a55d,Production,Assistant,2022-08-31,,
Tenant_A,1ae47586f618c38c865f26d121e8de6a2335b642e8f42cb12a7b8f23bf0c7fde,Production,Operator,2022-09-03,2024-05-09,Layoff
Tenant_B,b57295ff1abb33b01e771b5cbd3c3b50d29c9dd2852396259c6b7021644e1832,Production,Operator,2022-09-03,,
Tenant_B,a506abaf3b32636f5b5afe668201b559f6313d3a57ba78353dfcdcc4c6d377ce,Quality,Assistant,2022-09-04,,
Tenant_B,7478d2efbebaece438cbcf124b61aa2a51d9e0ea7d1378f560fff8f4fb5bc08d,Logistics,Assistant,2022-09-06,2024-05-17,Layoff
Tenant_A,d1a12651bb61c189ae77e3fb39e3ccc3c6e947ff2df8494ee29c674807b3c756,Maintenance,Technician,2022-09-06,,
Tenant_A,9e7ccaf4ee73ce0ae4bfa4d96ea6d176209dc8a1d0a0588e8f289ebf52373055,Administration,Assistant,2022-09-07,,
Tenant_A,ef74d178543b6fe4b06ce312a91e2fc4a11bc8369bc9078e1456311210f2b030,Maintenance,Technician,2022-09-07,,
Tenant_B,e7e4a9c169ebb64552b862c2a12dc43576b8d92c8b9cb3f70d43f905978a52fb,Production,Assistant,2022-09-14,,
Tenant_B,6fdb93acd10e4c63e1b7b57ae4613b3bef254689b8e20aa33358def82abcd357,Production,Assistant,2022-09-15,,
Tenant_A,a079b1f9d24ea68e0e2edcc36f6567eabb4d9a9b853b31efdba667f023dbc119,Production,Assistant,2022-09-15,,
Tenant_B,dafdb6f0a0e013952bbb562d97e4707e6f9caa407c1f7d9029b468fc92e2dacb,Production,Assistant,2022-09-15,,
Tenant_A,2498d3b38102198738c3bcca3ad98c8e0791aefee45850b5a960747990dd184b,Production,Assistant,2022-09-17,,
Tenant_A,710e4a3e121cd2bd7340ea9703fcc588c0ae21218e0d09c4df7effdc7270156d,Production,Assistant,2022-09-19,,
Tenant_B,4f6e8e23295c7fa6951d771b82d9de7e48c18fc6482bd69792c158527ee6b087,Quality,Assistant,2022-09-23,,
Tenant_B,9c5561b5a5f95be5b87af7dab0b09eedfc15903b026721cf3a6f7bca98aaf19b,Production,Assistant,2022-09-24,,
Tenant_B,1ba8100bcc3a2b6302ee1775feaa15c12f26dc8fe1b4eb31ece60fdbdb7b3939,Production,Assistant,2022-09-25,2024-09-14,Resignation 
Tenant_B,8ce08527ea907139088b5ed2ebcf4a4df56e74f1968f4d3881365aa3624af772,Quality,Assistant,2022-09-25,,
Tenant_A,ad426c4110ed02e25650e04e0f853f2f59b69ac5687f2accbb3c77518d518954,Quality,Helper,2022-09-29,,
Tenant_B,47d6c254fad884094d5512d493eaddd82a4117afe80d6909b75fcedfc1ad9a5d,Production,Assistant,2022-10-02,,
Tenant_B,1cb47ef22546dd143d4d06470ffefecc8316d79a30510f16451d0f088e7ea777,Quality,Assistant,2022-10-03,,
Tenant_A,33f93bf510635d6283684098269380c65f5628466c02b981b5ca6c2f2490f0f2,Production,Assistant,2022-10-05,,
Tenant_A,828831e0b75e9d6655ac3ce2f476b56ce8b4b2b351b59805bdcbe8ac1fc50536,Logistics,Operator,2022-10-07,,
Tenant_C,0ef4e22c41a30aca67107724f5ab965581508bbb8083604c2016e44d4dbd6782,Production,Assistant,2022-10-08,,
Tenant_B,af0de2e2575a7f2a2089ee42697008216f49842a766ae274cfe845911196fd9b,Production,Assistant,2022-10-08,,
Tenant_B,dc78b6b0aec43e1cd0af06649e27a56526ad8eb5b6a8046e220c2dc41a9151f4,Production Planning and Control (PPC),Assistant,2022-10-09,,
Tenant_B,e0afe71522f4f5c1e890f180cc531c1ac0014ec946862cea40cea4980a87f995,Production,Operator,2022-10-12,,
Tenant_A,eb475f5efd69b5b4549e7c4434fa98620cc97a38e85f36b217d477ab707b31e8,Quality,Assistant,2022-10-14,,
Tenant_B,d4c780e4cb3814a616747cc89fc5e59e08b4708e2dc076ea802b682d81e1009f,Production,Assistant,2022-10-15,,
Tenant_A,a699f0a79e6fc690280927642b74f2743a8c7a0c926217c96c68ef6ca3b0c87a,Human Resources,Analyst,2022-10-18,,
Tenant_A,49539e65ebb9141cc3c92ef7977feaf93a19532402d82934707a680090e698f0,Logistics,Assistant,2022-10-18,,
Tenant_B,19243b9891e68d4fa5b5ddc969514ba8b08032066ad8c37b5ba716d78d7cd350,Production,Assistant,2022-10-18,,
Tenant_A,a22381615acee3d6c4aa7eb40e18f600c090f6827580908cef0fac9337b05d67,Quality,Assistant,2022-10-21,,
Tenant_B,a2d860025db355051f0dc8b218d9d2bd1576434bb19f7875296390c1d45f3419,Procurement or Supplies,Analyst,2022-10-22,,
Tenant_B,3c6c831b8dd9f3ad35c3aa21a33731176899cf59dd448faa4b12690d9b45d92d,Production,Assistant,2022-10-23,,
Tenant_A,9e4fd90fa57b12d5bad4792d56b39212011667d85480ded174ae157e16fd7633,Logistics,Operator,2022-10-23,,
Tenant_B,d59b7485e757cfe3b24fe66f136bb00f42bd3beb02042a33884a876904a00788,Production,Assistant,2022-10-26,,
Tenant_A,19fa95544973c0ae7cbf3fae5e69fffe98b7215525af8a8a370490b40dc3cb5e,Logistics,Assistant,2022-10-26,,
Tenant_B,e4017108753c9b47d2eef736246a3604a1ae19a1d6e1cb5ab908a6f1d316058d,Logistics,Assistant,2022-10-26,,
Tenant_A,371a4edfbfe19be0e2c7bbf6578bd8aaeddcdab60bbe57cdf69d9641d902fb68,Production,Assistant,2022-10-28,,
Tenant_B,f7f27dc20a2ee787a406b7c34f5ba690363d3112192e5ec64d68bcd36ff27670,Administration,Leader,2022-10-30,,
Tenant_A,ad313a99b66a0d9ae8a7069e7ef022c532fd49d8c21d9bc63b9f3f373af16128,Facilities,Helper,2022-11-04,,
Tenant_B,1000833ff1d8bee6fb58179e50e74e686a4e2cb082fbdbad0aa8fec6f97e3279,Production,Assistant,2022-11-07,2024-06-19,Layoff
Tenant_B,af97016fd372c349168ec07238c8facc11062d2a4c9a3849a43f27dbe74cfdc2,Production,Assistant,2022-11-07,,
Tenant_B,1ceb7c18c0c200714530a5569cf4ed0fb789840f69716e0130642d6d7cf34ee7,Quality,Assistant,2022-11-07,,
Tenant_A,6f69cc69e214db6b7efd3f37b706055222fc2e450b10884c0777d92e0635325d,Engineering,Analyst,2022-11-08,,
Tenant_B,afda9827611940cd453345d5a56daeeb0d18bfae1e27b3beaa658d9eac369b67,Logistics,Assistant,2022-11-09,,
Tenant_B,d586fa2f4e0ea6813cf860d0a7cc0a818cbceb1cfdcd0299c96f3fd038af5cb6,Quality,Assistant,2022-11-10,,
Tenant_A,e793fa0d467203adf4fbb00c10a3faff4daceef18ecd7b18044dc8d1045928f5,Facilities,Assistant,2022-11-11,,
Tenant_C,05837c5767892fe9f238ce65939c6b8653308a0084e149435d80524b16fa0088,Production,Assistant,2022-11-12,,
Tenant_B,6f1e3486478c33988f1abc229c428ae32451cb2cdc6c7ee6ce7acb1ba1c9455d,Production,Operator,2022-11-13,2025-03-04,Layoff
Tenant_B,81613e76cb5ae16548a3cd07693ebc0131b4032ae5f8ae0cecd35fb617c47499,Maintenance,Technician,2022-11-16,2024-07-16,Resignation 
Tenant_B,ff3137f8605cdc06933f2bc4380974deb8b1e077862439395bf21c8157ade534,Production,Assistant,2022-11-16,,
Tenant_A,54b5c68acddb87f9f07dba5537233e78cb3a2bfe55fa7340de0367e816aeee10,Sales,Assistant,2022-11-19,2022-11-24,Layoff
Tenant_A,3034019b8c995a2048906c8e430e78c5a1be492afd5aea5b268c27c24f671c8e,Maintenance,Operator,2022-11-19,,
Tenant_A,e298461c323197d169aff8d4c6799ebe8d04c61954515e5cbcb727ef691ab6f3,Production,Assistant,2022-11-20,,
Tenant_A,81010797b28dd8ea7a28d8f48fb1a44070aa10400a6e3f9649d7dc7fec6cf5ba,Production,Assistant,2022-11-21,,
Tenant_C,0de7639ba7e80a112939f4c68d3d1d03062bff5535ce33e4a16f10ec7143f434,Production,Assistant,2022-11-22,,
Tenant_B,3d116e515a45ce4a290e1ab7abac1eecd05d307b36b002acef584563f6ba8ddf,Logistics,Assistant,2022-11-23,,
Tenant_A,05dd71a1e1281bd41a1c3589b82d96c21e05bec613fbf6bb272d314e2ce0dd0a,Production,Operator,2022-11-23,,
Tenant_A,bbbdda0d176e51f921624058b03b9b884f7c34d9a3eae68837c5fb142c820293,Maintenance,Technician,2022-11-26,,
Tenant_A,d75c31c444fd3ab64e0d19fe5e3ee88d96590eb228fa0f9af1b414110b1b1e5c,Production,Operator,2022-11-28,,
Tenant_B,b11f4877adec3ce7fed59a3c244b94454f8db739cc3904bd92899e3e2abde199,Production,Assistant,2022-11-29,,
Tenant_A,afa6eca7fc070f329652f62e1685a4a09e3b2350237d1be4333d96f89fb2a28e,Quality,Assistant,2022-12-03,,
Tenant_B,58e4ef4c526d27e9790c805d732ca00bb506ec1d5c2e3ecadeb1eb3d811e92b6,Quality,Assistant,2022-12-04,,
Tenant_B,7b1ba40cccac31a253077c09b3c1c762c04ae8233bbf1549890ec6d38f039a60,Production,Assistant,2022-12-05,,
Tenant_B,1e8b33a00f751b95f2ca9195f58d0f051714a84048f69d92fdd9ee017bcb2bfc,Quality,Assistant,2022-12-05,,
Tenant_A,abcd7cd0dd4db7b828f54199b07e735a266423497a5ea0cc4829024d8b19b709,Production,Assistant,2022-12-07,,
Tenant_A,20d4682687c7aff019332d12d3bd74383a8c58bde37d0a5c66b391d9fb00b472,Production,Assistant,2022-12-08,,
Tenant_B,793c12c4ab066ab44f5558d446daaec93b7655a74e1e8da7dd2f630f17e93bd1,Maintenance,Analyst,2022-12-09,2024-11-30,Layoff
Tenant_B,77c172f3903a913435bda78c82b142361c661d10ba141caaf6af9ca3806985ea,Marketing,Analyst,2022-12-10,,
Tenant_C,15bd9ee0156da704aa0ed041271c03a1a0aa09948101a36344d0290ef2b6b8a4,Production,Assistant,2022-12-11,,
Tenant_A,cc7ffbd4cead9befb83db6e79d7f3af839d98d94716db04f9d6d9bbe31b8f471,Production,Technician,2022-12-11,,
Tenant_A,26ac365bd270ae8850c9de7e2e9d2623f5a84340284650ac20db887399031578,Logistics,Assistant,2022-12-14,2024-04-01,Resignation 
Tenant_A,1a74e3ae9d03f853c645d24795d52a7af44a107d9e51b9c20c209bf0ecd4b88d,Logistics,Assistant,2022-12-15,,
Tenant_A,4168992bee7d44a867f8901cde7482a00e4f8cd14160effa9f94c2db757496d7,Production Planning and Control (PPC),Assistant,2022-12-15,,
Tenant_B,e433bd096d03756c34ea6e273ee1c0db05ccf8aefc4201a03cea301c21afaf36,Research and Development (R&D),Assistant,2022-12-16,2023-06-10,Layoff
Tenant_A,161522e866bb8a3ba0c5f0f4a453c9adac8e87e1ece05dbec4e0a92f3b15cfbc,Production,Assistant,2022-12-16,,
Tenant_B,0eccf64c7fbf7641f7c02f44511f7e8b1fdbc6cfb096be90f9ca7637ca2966e2,Maintenance,Coordinator,2022-12-18,,
Tenant_A,a4a0eeb9d05c3396794be0cc602e0ba37def8b21371373a3455f75769f6e9aeb,Production,Assistant,2022-12-18,,
Tenant_B,0a6a5034fc2bdcf9e379dd2c14d87c76fd1d55501b7fe90a75471f46900107cb,Production,Assistant,2022-12-19,,
Tenant_B,031f042f26dd959c1cdaa5050385f500383eee7d0a6687f7a7fbc15097b5b23a,Sales,Assistant,2022-12-21,,
Tenant_B,b77ac02e623c2dfdbe7bad74e3f8d81817e40558300acd294c94bbcc578c8727,Production,Operator,2022-12-23,,
Tenant_B,45efcfa4c155df14c049e2cfd6d64f0150ec71c682fdb0055f082febb3e5d35d,Production,Assistant,2022-12-25,,
Tenant_C,656c5228847076fbdaa19843dd615e1e2a8683d3db2c09713e6e8b657f3e3812,Production,Assistant,2022-12-26,,
Tenant_B,e7600a6bc60eb30813d664552ccd9651495091d92a6ff9402cfd88b87f6a9d6e,Production,Operator,2022-12-28,,
Tenant_B,6edff75859ff71d53f8b7b9e9eacba69e667adc222f1c282a956d3f00c3052df,Quality,Assistant,2022-12-30,,
Tenant_A,3bd5887e20cdd3e67c2b9305a4b0c039c3d95868716bae0d091ff9fe0b157235,Production,Assistant,2023-01-01,,
Tenant_A,506c8aed89aae324d2a0218f192890c313e8e3a5c49f8574d1efa765aa061bb7,Production,Assistant,2023-01-02,2025-03-08,Resignation 
Tenant_B,629228e6c751e1f99030d1c8d63fc3b34ed289b2fff7b3153f7652b32ae7c2c4,Quality,Assistant,2023-01-02,,
Tenant_B,f5efe23217fad8209cdda252b69372964915c9d052c303808e89931b29d9ade6,Production,Assistant,2023-01-03,,
Tenant_B,9119d77f72a89e40ba12b869679f887765367d0dc92853a47c00071676c4d753,Production,Assistant,2023-01-03,,
Tenant_B,1ae4bc4a21845b46acdcd8a95e2c46512932151e7f6b11fbd12cc4b1c6d78f2c,Maintenance,Technician,2023-01-03,,
Tenant_B,c4976acc901c5dbc18c0b2460ddc8292ab5196f66482613cbf37713147abdeef,Maintenance,Assistant,2023-01-06,,
Tenant_B,db080deea5e1a2906045292456f335a5bccd17b9c9971e1c6214eba404476ffc,Quality,Assistant,2023-01-07,,
Tenant_B,70f1f6ccc3665766a0d340d50a6ce9b25b4841968cdb2f606af90e3754a96c4c,Quality,Assistant,2023-01-08,,
Tenant_B,e700dfb5fa51d5d80867131d6fd2b2696d42aec82dd3708242c489f8c0d4a0b4,Production,Assistant,2023-01-09,,
Tenant_B,6346ec53618e945aab797c1a874b76dfd31617cb2e89f7e244aac6e1723cac0e,Production,Operator,2023-01-09,,
Tenant_A,67af26ab4f293652bad3a9aa11205baacd0f418dbd461b6e066a9b2416ed6f0a,Production,Assistant,2023-01-10,,
Tenant_A,84b996d681e7d9815861f1a0af88196b2722a0deb0ad45c7e0276a6580a10448,Production,Assistant,2023-01-10,,
Tenant_B,cd4fa969fbc9564d5cb03e66ae8c7ff8bdbc8cf0726946ab18df63a3c3cf9181,Quality,Assistant,2023-01-11,,
Tenant_B,c4424c1b8e413f0128254c6b9fd8a45e741ddcb6ebfa1e8874f1817cdea6f873,Quality,Assistant,2023-01-11,,
Tenant_B,96c988081b0aee45a3ecf3943e3fbf095dd1f0ce7e26f151e6198dfe9d47d369,Quality,Assistant,2023-01-12,,
Tenant_B,cc591879117c82d0d6b36d8cad52c4f75ea9b3c50848e00950bad4ba69618bfc,Procurement or Supplies,Analyst,2023-01-14,,
Tenant_A,eb808d4ee5b21a2f51cd516f495657a2ff8e84a7a14e1ee92e43f3c98d8dfcd4,Quality,Assistant,2023-01-15,2024-04-01,Resignation 
Tenant_B,2bee8b387fa90250b2152073c6e5068b689f5ca5624617ef8d60206922e8c7d9,Sales,Assistant,2023-01-15,,
Tenant_A,252add48d2333bdcb4aa0827f1d254103a5f2e642fdf0413c29a8337d3b049e7,Quality,Assistant,2023-01-16,2023-04-17,Resignation 
Tenant_A,f0fb80d6c5e13eb0a015d3f5df91fb7a5bca6ac0582f90adf533f5abc24010f2,Production,Operator,2023-01-17,,
Tenant_B,8507bd117402bcde0ab9651144d8b97278eca81a8203753389ebd6d341065ce5,Production,Assistant,2023-01-18,,
Tenant_B,141a625ea6115007f34feb5936b2387295024367cbcad650a0f4a6396bede73b,Quality,Assistant,2023-01-18,,
Tenant_B,36cedcfee901c54342da63a3adf04a31f9429ea1df4c38eabf5f056335410f34,Production,Assistant,2023-01-18,,
Tenant_A,5336bb9ff3860aa84d625bcd6c41e2be2f85894b2043f3b19630426dec6a89e2,Administration,Assistant,2023-01-19,,
Tenant_A,9d5b53899f473ff0447ef9930ccf25bf01892421d9de1dfb087b2ebc7588566d,Production,Assistant,2023-01-19,,
Tenant_B,251ec58e0097eac6206641458507adaf54609c0109621fa06896bbb9bfee1f07,Production,Assistant,2023-01-22,,
Tenant_B,cc21243dab33b56f832ca1aee6f0c33e3eac496b4ffc713e03dfa28f1d3b20ed,Logistics,Operator,2023-01-22,,
Tenant_B,f6bd4e8b2a02cb8ce8cfcca82859f035074bfde3b19d34a06cb0b777478f557b,Logistics,Assistant,2023-01-23,,
Tenant_B,700fb9ca9249219506aa1bad575ca9589736f6c44e8debe7883a4c6833d06cdd,Sales,Assistant,2023-01-26,,
Tenant_C,a41fd39cbf20d8f272c3d41f2ab57821a2c3b9b91bb3f9473a541d50bbd45aec,Human Resources,Coordinator,2023-01-27,,
Tenant_B,2408fa164e2aea3a17f3a4a5ad86987456331add6fa5dbd67f1796f7b40416b5,Production,Assistant,2023-01-28,2024-04-15,Resignation 
Tenant_B,fc1eedd6f8dc8e10edb50f2747c9bdf1e24820dda359d1ab6cb1bfe0eb60d661,Production,Assistant,2023-01-28,,
Tenant_B,08fc3854a581591055b4bf678492b6a2a9af5b96e9f8a725c3a61eeade2dd58e,Logistics,Assistant,2023-01-30,,
Tenant_A,f64417aadce0bce4a3d4947e1e19453ade1ae6b26dc45258a1b2a1055463b4a0,Production,Assistant,2023-01-31,,
Tenant_B,991828130de04824186f1b9f0cab6bd679d6c9b6afb7ded639055d6f5b21e2de,Quality,Assistant,2023-02-01,,
Tenant_A,6412c4d37efa696018fb83b89455d466415d86334349ffd5f026fdfa645699e2,Administration,Assistant,2023-02-03,,
Tenant_B,cbcc640583ea07ca20e03f9c7fde86c1841530776355f1376cc16a80cff0f313,Production,Assistant,2023-02-04,2024-10-30,Layoff
Tenant_B,98f6f7dc2eff22b7aacf99434363914b395c1f0d922820ebedbde2736890d558,Production,Assistant,2023-02-04,,
Tenant_A,b35e27f23e8de093ffcb484f03c724481833972e945c9ac3d3a882744b40ba96,Production,Assistant,2023-02-10,,
Tenant_B,13db7a77481c4dd64b776c0cd08032bf7121a2e90fe770f6d49de17d8b01ac14,Production Planning and Control (PPC),Assistant,2023-02-10,,
Tenant_B,95c20b8f5a101d988f0a0e4ff34a4d3b83c6f2559edd2087b30e22c08358f696,Production,Assistant,2023-02-11,,
Tenant_B,9c67473c26fa96223580215685ef268972ca362a26eacec7f489d0ea9f7ebb55,Production,Operator,2023-02-11,,
Tenant_B,53edf2740f125c6e24c7048fffab5deb85047125d52fe18b2362fdd55e756db2,Quality,Assistant,2023-02-12,,
Tenant_C,ff185a4b67ac900fd7427a4257cab15da0582c567a67bc5cef9d9695b389507f,Sales,Salesperson,2023-02-14,,
Tenant_A,6e870cb6a10907b5803420f2a57be9949639995a6aabf0a0fd62389399a5d03f,Production,Assistant,2023-02-16,,
Tenant_C,cfaf9efa33efad7319a215b0f37d2957beaf7699245ed751ab57682943f55790,Quality,Assistant,2023-02-16,,
Tenant_B,a80c8e635d54a3b29687077c10b0b86787cd457d33f2acf0f042c9e164f338ff,Production,Assistant,2023-02-17,2024-08-31,Resignation 
Tenant_B,37759ad627eb3b8e795764bed75df08822792af7546da709ba857f19f3769fa1,Production,Assistant,2023-02-19,,
Tenant_B,de908f23cfefb1fe558a79c82cb8ea8a9c37e24550a4d3bedd08ceec722cf8d6,Production,Supervisor,2023-02-20,,
Tenant_B,36f9a7867d5674ecea2f059abb9524d65ba8984fd549c5c99ddc7d8fce4b1d16,Production,Foreman,2023-02-20,,
Tenant_B,3f0cce1cb20d75b16608ca31ffdfa9c807c24ee28c72885e0477604b4da558f8,Production,Assistant,2023-02-20,,
Tenant_B,d0735167c190fe044767be21bd4a93d1162fd94f55b11fcb332bb7c95e228025,Production,Assistant,2023-02-21,,
Tenant_B,cd39b03f952c12eef800d271f65f8ed11309f760aabb7b027e38cad2a5d48840,Production,Assistant,2023-02-24,,
Tenant_B,5ae6e95d20776e8d03d1c7b97d67799e89b7aeb0ef7086c80b7006ff2ddc92c4,Maintenance,Helper,2023-02-25,,
Tenant_A,6b8439e7ea48edb1f08cf791a989e3153588ffde8d2aeeace0c0b9cdce50e567,Logistics,Assistant,2023-02-27,,
Tenant_B,477a0dbcf2b676290ffd1a157cd25b43cf238108987c7ab0b221af9d5d504ed9,Quality,Assistant,2023-02-28,,
Tenant_A,bcf0bd9a3abcdd1115a6aff2843100fc79bc4e413c0dc04f48eeaa7d1d619ca5,Quality,Assistant,2023-03-03,,
Tenant_A,33f6a00864612adcc855d12b9827b5611c3a3c186ae8d44f060d357bd83d9892,Production,Operator,2023-03-04,2024-12-15,Layoff
Tenant_B,f4c5061cbb88c8318e41ada8c351aa79f51927dee173d1797e525f9888082722,Logistics,Assistant,2023-03-04,,
Tenant_A,bc485f999b45af66be2c23bd7829b768e6d2e8a622d006a297e3fb4e647839e9,Production,Operator,2023-03-05,,
Tenant_A,b468f416de1455185bebb3c75aca57094c7e7f4d9ade38edfe721abda111c070,Production Planning and Control (PPC),Assistant,2023-03-07,,
Tenant_B,f6ad02f0d79d397384169f20f031e60230398598a7ba08b2757821c003f8be8d,Logistics,Assistant,2023-03-09,,
Tenant_B,a2e111b3da34efd9f5448bc1ddee865dc88e317796490929131be9dc4bb067c7,Production,Assistant,2023-03-12,,
Tenant_B,cb1f6e63be191e1cf768fbfba8293d696e6b9568cfd15a39ad77339b53b0430e,Production,Assistant,2023-03-14,,
Tenant_A,6c7eabe2ac19ab88b6166cd3b764ef645870ef05b6fb858650d10dc273f72d84,Production,Assistant,2023-03-14,,
Tenant_B,b6a993c0ac95163775a740939892f62e3e2eaaf1bd48c3544b309ad30b2966f7,Production,Assistant,2023-03-17,,
Tenant_B,c28ce86c15cba4bbaabec22caa3ded99471b06262f85f1665304cd5f5af633f5,Logistics,Assistant,2023-03-17,,
Tenant_B,9ed7743655ee8a4a8f2059accc096b0a0204f3c11dc3e6659b632cec12553d7f,Production,Operator,2023-03-18,,
Tenant_B,c38b91527432734bc1c39886911aeaf12181cdd2050e56ce8767f9e813906ecf,Logistics,Operator,2023-03-19,,
Tenant_B,858e9872a715b0edd31242f8ca9536075f5653e58867f03b37e189b7a7f3ca96,Production,Assistant,2023-03-21,,
Tenant_A,6ed6f8f863c90087fabcd0fd6f888fdc128349a1f538ddfd4ecdcdc4bf18008c,Quality,Assistant,2023-03-22,,
Tenant_B,04b7cbfcfaf3e46d3547b306c8844934396f19de803a60cd5458c6285df76a0d,Production,Assistant,2023-03-23,,
Tenant_B,5e2125682b2ed254255863a788dcd1cc42331cad5a9e22b74feff83fd0a8799c,Sales,Assistant,2023-03-24,,
Tenant_B,e993ba0b7d57e53df98deaf234b48ec707ea81d7187dcf982a1bf40490f8d29f,Quality,Assistant,2023-03-24,,
Tenant_B,d4ec072a3ea2008ad665c6cfc46838fb44c17c18fc429747e75bf51fbe57fd43,Production,Assistant,2023-03-24,,
Tenant_B,c04d69efff3c24e931273f60805b868037657541dae721e3814aff34a6ef1e6a,Human Resources,Technician,2023-03-25,,
Tenant_B,cb99d1355404c30ca619a433aa44035ab2d704b9f8a883c33e9b9294ceb0cfab,Sales,Salesperson,2023-03-27,,
Tenant_B,ec8d2fbfbd09efab89ab846d19cd2a4db5ea26d516fadcb9a918f03cb2de3920,Production Planning and Control (PPC),Assistant,2023-03-27,,
Tenant_A,8d6c35b0dc93cf3bcc3a3f095d85d644d63ecf497bbacee8a8861186e8a8599e,Logistics,Assistant,2023-03-27,,
Tenant_A,eeb25ab205fe0006550dc31b11a908c7bff8cab354c033613dc4d16031da04d1,Logistics,Assistant,2023-04-02,,
Tenant_B,89a83a3d90b1a8da1b3112013deaa34dd15f6592c97659a8687106a5c9ccee62,Production,Assistant,2023-04-04,2025-01-05,Resignation 
Tenant_B,ec5040c6d162134dad77603a1cb16570c5a93863a12642335032a13b431e9c06,Production,Assistant,2023-04-04,,
Tenant_B,833350ca5be1de2f4318748905493cd89b2eafc9cddfb8ababe82b23cc0a673d,Logistics,Assistant,2023-04-10,,
Tenant_B,77b41b44c20e962fb6ff3212aa8ef277c9a0d910063e80cbc0c254a19309af7d,Production,Assistant,2023-04-12,,
Tenant_B,466684cb406e6950c523a495639ab3510d75b170c5e2e93e78b6cdcad6cd1462,Production,Assistant,2023-04-12,,
Tenant_A,d16c371f5533132ac65e0639105295b3f0e8a771d178a8902e511111ec2ae382,Production,Helper,2023-04-14,2025-04-06,Layoff
Tenant_B,4552088cc101d9df4072c995767707d7b2b9fd862b8e199000a72289f19fc26d,Production,Assistant,2023-04-14,,
Tenant_B,9adc89f2807b493f86d831f42186af2f6a2a8ca50b9c0e765dadfca3a639e464,Production,Assistant,2023-04-15,,
Tenant_B,a8162ba444036194b73e31e147d3f1f7e1532306a44b82a074367457c55bf970,Maintenance,Operator,2023-04-17,,
Tenant_B,884cc21d0794c6732e40cf9c192842ad52f05c03ca699e602b7ecfeb831606b5,Production,Assistant,2023-04-21,,
Tenant_B,22edd5dc8bf111183870c42057b085d48a27ccb8cf2e88ea3550822485ec9411,Facilities,Helper,2023-04-21,,
Tenant_B,c24f07a8e635184e7716f869afc38a65dd612fc22ca7374807b5a54557845064,Production,Assistant,2023-04-21,,
Tenant_B,b48075ca9049dd75481d26277423abba11c84d0f37d04f43a8dfc20445e9c2f9,Maintenance,Supervisor,2023-04-22,,
Tenant_A,30ac9375c864e971067b58f34458e42d5ad96458e152bdb1d1c184f5d7e0953b,Production,Assistant,2023-04-24,,
Tenant_B,8e79a383c6974b715e1640a45ac941538b59f4f629ac5dd0cb1c85e31a06bc9f,Production,Foreman,2023-04-25,,
Tenant_B,421628b4797e38b9ee9522c7e0138fcd5b29e008b728398b8bb40dd2aff899ee,Production,Assistant,2023-04-26,,
Tenant_B,32f97827fffcc4f000ce4251ab1a33d48a18be92db5f2ff8eb7a906b6c6b4349,Production,Assistant,2023-04-28,2024-04-28,Layoff
Tenant_B,16f6d63cc28d6ab76737e6c9844fec83da556afc31aeb1960e8ef8d786d0bfc9,Administration,Analyst,2023-04-28,,
Tenant_B,1d1379e0c3c7446f430b2c517d202b9ba17334d972a1ed543dedb2d7b4e44c23,Production,Assistant,2023-04-29,,
Tenant_B,71f3e3d555e74d39194e7622cf4fdbc464bdc4a0e0c126fdf3eba3edcbc36916,Production,Assistant,2023-04-30,,
Tenant_B,9c146cdd1c703aba716ff907e227a81a15b22f8768bc045fc85c397b306d5451,Production,Assistant,2023-04-30,,
Tenant_B,f81d0a777bc8452201085268fed4e1d1f25d9c63ae365a6bce7f2e23f0c37fc0,Logistics,Assistant,2023-05-02,,
Tenant_A,04e07102bc6df3835c25b6189969f9c865b932264311a20c64367c10d5f80beb,Maintenance,Technician,2023-05-02,,
Tenant_B,492eeddd70ce0c9bbceaa4dfd8edb53fd8d593dc2c311f04e1ea3a0234d1fc29,Sales,Assistant,2023-05-03,,
Tenant_B,1bbe833ba858912122db65e7f1d56ce0f2b3a350b6d068d58bb20acdf511d358,Production,Assistant,2023-05-04,,
Tenant_B,ddd5540dc1d95fd418a0c7a502cd0f3a421015837dc242c8536bc2be42285130,Production,Assistant,2023-05-05,2024-10-02,Layoff
