EmployeeHash,Section,JobTitle,HireDate,TerminationDate,TerminationReason
e2d28f4e75858ef448db46b5fce48774310c585035b6360ff78f38df360eebbf,Production,Operator,2017-05-23,,
297e7cd4b918fbba0ad9ad236f0eadfefb539889e90e9a47051b3746020da047,Sales,Supervisor,2017-05-25,,
c00e8bbf883626b04fee3298db5db707428bd02c10236bde4cb0bf3494134cd3,Production,Assistant,2017-06-01,,
52e53cc377447a77bbb28b04c1b6c7bdc2bafa3d510948986147576a91a21808,Production,Assistant,2017-06-12,,
7204d3840eebb1df76869375cbe550a14d4954d8e022f6fa9fcfdb7ee4ba79a6,Facilities,Helper,2017-06-17,,
56d5c360265675991732e39e0317dbd87d40acd111ea9de4e7842787eb541221,Quality,Assistant,2017-06-23,,
e91edf8ec46abacc1cb8819170caae196bf2b2d5221f3d09f06b617861c581f4,Production,Operator,2017-06-28,,
78882bd0f662fd99816a5774f1907e02ca584586aaf39a3dbeb9f2a3656726d1,Facilities,Assistant,2017-07-15,,
a10dfcddfa8f9d4535d768614d368280cacb128e7ec016de1c55c11d66a35eeb,Production,Assistant,2017-07-22,,
2d4e4d56dcf84f5eb51d8aa7f33c54af715cde657efa77053a116c4631ff9f1d,Production Planning and Control (PPC),Assistant,2017-07-29,,
845e4c97596d12285e56e02f1b0f6b34d5945f0633d91bae28408fdc1c0040e3,Production,Assistant,2017-08-08,,
ff46bd09fd4c2e667738f589681e0b6299b3fbc0af79c9399185c697275e72b2,Production,Assistant,2017-08-08,,
90e6714550d22659d5817eb05b7aec1d815abc7f6a2c5a59cf3d6c206f2fc096,Production,Assistant,2017-08-09,,
d7d5f362171e099ee262a0d785f5fcad627f0da8e689980d7f9d372b65c2f7ed,Logistics,Operator,2017-08-15,,
c1c7a79172ec3ecf3e20470a0fee32ad55ea5fd1e535035edf5454187ed23d31,Sales,Assistant,2017-08-31,,
6225a9c83656cdb3f8906e17ef22f165e1aa46a19effb3cd1a7e91bf072fa800,Logistics,Assistant,2017-09-01,,
b32d059b94a8694d42350b8d8e516947a6432bf54d9d6449ee5d3c41eb7cd1b5,Quality,Leader,2017-09-06,,
26813e5a8fe7281c82834829a26d8e433d653f3837b47bb6612bf2e17c96b952,Procurement or Supplies,Coordinator,2017-09-09,,
5ecac9d36eff3ae90e8865da5ec709c207f06ba878ab9958caaa4d1683fa866c,Logistics,Operator,2017-09-17,2024-02-18,Layoff
6114cb7c4a04988ec2f967e96bb5145f79b5c63589f2a844aa9560b24bf28d8c,Facilities,Assistant,2017-09-25,,
ebf34efdbf1ab7cdab1ebec770b453eb3ab546085bb0558bc29cf59d7e6dcb69,Quality,Analyst,2017-09-30,2018-05-08,Resignation 
afe60de4194efa5a4b2cab11a2b2d11c8388418ebfd424474c056e6293e0feb1,Environmental,Supervisor,2017-10-07,,
e85a26d31f95f636e9a479d31f2de9ba122e1f1a804603796edc873cb686e1e1,Production,Assistant,2017-10-11,,
84c202a9e25bff3546cd19bfa576d43cb412e756fe3c8f94500aa40854b241fc,Production,Operator,2017-10-15,,
a923fa3190be20ee794aef9d356cf432b6d314d109176bd726a6524bcc15ba38,Production,Assistant,2017-10-24,,
1c5ba2c4d86bf1b7e91b3d5f2ee3cdf0bd5b293d5354bd166c62ae6944e6f5a8,Logistics,Operator,2017-11-03,,
b0711d1f3a1689e06411b6e293ac7be46c55f12cc79990aed232e585e88638ad,Quality,Assistant,2017-11-06,,
5c9ed9d4d2dda15a377d554a937fcdf36612a67f650012ecf4fad1b4cd701b38,Production,Assistant,2017-11-07,,
81ab9703516daabc686ec1b8c8093d728501350a3fc6ab708d8836cd0053dde2,Production,Operator,2017-11-08,,
f1f4943f9beacd5f71b47afac1bded480500408f463094a367d027094881fc2a,Production,Assistant,2017-11-08,,
e8adcc03b16a8c07da6c16c5d1ebbd8bb897f478d8ba0664650559c5292443f4,Human Resources,Technician,2017-11-11,,
a9eab6bf039254436e02d29b74b7abe927439888c3b3ff8ad48dc45b66162f09,Production,Technician,2017-11-15,,
31b04f627b149a9a531eff3b7512979ad30208352e0dc7fc2ac1366fe138549b,Maintenance,Technician,2017-11-16,2024-01-24,Resignation 
781ab51d621e89e975e8bf2ad31b32166bfb69076028072c3e2d0dccbc94a210,Quality,Assistant,2017-11-18,,
c5f7bbb385c11e38d49f993984b106533e1799279ec38ed9f44e2a9cf75ebda6,Production,Assistant,2017-11-22,,
893a58a73893522e8f6dae77f7a83953fba39cd75b3b59cbea2429b9b3a4d998,Production,Assistant,2017-11-22,,
e1498e3d3ada60610f1f3a09ffae1495302ca7174db827e9d3b224f73d3b867f,Production,Assistant,2017-11-22,,
1616ebc5d0cae415f94c4dc116de5795024c55af16f80d09c5f9f32c95efa5b4,Quality,Assistant,2017-11-26,,
8df8ea90b063d7e8760919f2465ef5c2383c6dd419f644819c3179f0355a9fc1,Maintenance,Technician,2017-11-29,,
6a484f5729c049f314b58e40341da7c1e5559469cdb8b44a7604c7b079a8b92e,Production,Operator,2017-12-02,,
82e1854bd660021ca55ae4340fde8bb8e95ddf97f57a509be7ecc7239e822e84,Facilities,Operator,2017-12-06,,
41eee93514ec82e5a7869741d615fa8991a04350b554b8ff12e3df49eaab1944,Quality,Coordinator,2017-12-07,,
0c1d7d557be2c54959531b54bf5b0fb7f5560c96f4eaf8437c717452e3dcba35,Information Technology (IT),Analyst,2017-12-15,,
05ac88bc96e9856f9d887da9f9bc7c8e2e51a55b35609bdf533f644cfb3bb682,Logistics,Assistant,2017-12-16,,
5b5cf433522382b754e538e8b9a282c4b8b8ac53656738df621fdcec6a5c6e5e,Production,Assistant,2017-12-16,,
221306fd3d93952f638d3d7a0285f0f7dfa407d7fb2022eb63a7f19e81b73567,Production Planning and Control (PPC),Assistant,2017-12-24,,
a8fc415f44435990789311615b9e154cc3f9fc6d84acb7b1926ec9f4fd9bb43a,Facilities,Assistant,2018-01-04,,
7886d263f8e53e6f06ecd9dadc93e63cc74b06fe8fd0d598a2efdd75a2419769,Production,Assistant,2018-01-05,,
e8fd7447bcdc87b8099c52ccaffeac362c2334f880f2c8faf6ef06ee6561144f,Administration,Analyst,2018-02-02,,
bcc2642c4ff2dfe4b3a42914e02b4531e3f2481477e3fa7b472a93b53b0b0b8e,Quality,Foreman,2018-02-03,,
e624f0db0a60d9f778961dd302675d33b19a81aaaeb60a1c28ecb7c262fea5bd,Administration,Assistant,2018-02-07,,
98b83591d33483f554e99200a23dd872dc96b8eb49907fac08644beedc6fb19f,Production,Operator,2018-02-07,,
3bbeceaa235d6599d321b470e5b94e0d1e4e2fcc3daa866416419ea1b3fc1f1f,Facilities,Leader,2018-02-08,,
18e3a3458216811c01497e90586796ae037d3a03834d410baf6aa8189dd03544,Facilities,Assistant,2018-02-15,,
0d425e2e3c69e93d4d885c22ade7ae5f940b87153cd1d73aa7367bed0cfb5b86,Production,Assistant,2018-02-16,,
44e85fb496df099d7585b8364cf14dd9f7b37eeac6a32a8e0db20bf547b09e15,Production,Assistant,2018-02-20,,
bcb94271aa57ed656cf1ba18790589bcc272ad09faafb287871a866d8d2007cc,Facilities,Operator,2018-02-21,,
7a701635600f6bf6f5416ed4210acb6fd67ec98c8845d4394ff200097fc72e6b,Production,Assistant,2018-02-28,,
d2b1dada4521560f4b14a036592d5b07f20b9e6c91b98abe8bfdbec3c790fe3f,Logistics,Foreman,2018-03-01,,
eab220ed476e3c8f49e7f4f224387e48ee72145e43dde3fb4b3585b2afc53bcc,Quality,Assistant,2018-03-05,,
f80c3808dddfe46d1aa9e488d6f8530641ef6ea3086c2c4bd33b50486cd12d30,Production,Assistant,2018-03-07,,
8a9a32aecc33c4fd678ecc7c48787fe7b58032519f3d29994aa021beb8d0d8f5,Administration,Supervisor,2018-03-10,2023-08-11,Layoff
4fb06b4567126d4c65b9860eafea8b9848cfea4041fc90699159674ea960012c,Facilities,Assistant,2018-03-13,,
ccbfa75635fb18b6c2d888277167c9a0281df15252a7b89c5c05136286d68518,Production,Assistant,2018-03-13,,
38077f090de45af46e2e4e1c9bdd9b836e762744166945bb9674aa3c28b8f072,Production,Assistant,2018-03-18,,
8059312b8c18fbcf385eabe3f9a8ebed6985a735c3c7d4e57c760d7d13eeb543,Maintenance,Analyst,2018-03-19,,
db82421895c3a0290608c4f2909d51eb7af42a9ce1fe6e1734c2b0be8427e8bb,Facilities,Assistant,2018-03-28,,
1e28c6cd2ab189d62e1a8819f190f71df399c8a479b369beacca86215556df56,Production,Assistant,2018-03-29,,
d7130e6d43b16a4f43540f921ca96afcc8f594b4123a6b2c4b46844b6c5731a3,Quality,Assistant,2018-04-02,,
39a9d74f84bc58194399b3244cc737b5730edd6f926b2d7656540e267b05b25e,Facilities,Assistant,2018-04-03,,
ad8f659b8ce79b33671ca36adc2af450d87d8d15143fecfd5f9f8bbcee12cf7e,Facilities,Assistant,2018-04-03,,
b2afcc6bbb03790a2bcb94804a72c0d8efac6d589568dc82744c021114a73dde,Facilities,Assistant,2018-04-15,,
a808d0f60acf91d5b00f7430c736c28f9fea49be1e5e8c07a86e4e8359373dcb,Procurement or Supplies,Assistant,2018-04-17,,
7203707512fc3eb83dcdfe5dd224dbf51ff1dc6795fec103fd7588adb9ac37d9,Logistics,Operator,2018-04-21,2024-10-23,Resignation 
b71c8e8dd9c962fd22449a7e86504c902245c4c8824af7629fa2303b5880da88,Production,Operator,2018-04-21,,
ea49b0105e41c3c6b8c6e0c87f33093a772e0d4a95e02529e5201ffcb033a5d3,Production,Assistant,2018-04-25,,
28d3f87dbb945af8c79c2307d25efde10b9afb4e9faf633aa0b3339f54353889,Maintenance,Technician,2018-04-30,,
bcd0f9cb3852a4e904f593e035bc32f712a7f1d9557adf5acb83ffa115d9fb36,Human Resources,Specialist,2018-05-01,,
862e5d698f2b29f775ffb0f7548b13d069bae12dd8707face437553a86f20839,Production,Assistant,2018-05-01,,
1212cf2c5011400846acd8fe6cfaae1b873f2d9feaf2b7c042be85d553a2eacc,Quality,Assistant,2018-05-06,,
7603db8cb9407fd4eb06b20de4edd02db1c4c265e6e1a21bbff99edeeac60106,Maintenance,Operator,2018-05-11,,
163bc6034f351ff68564c828015fa97cc9d938af91f8ae063ff27257a2bca391,Administration,Coordinator,2018-05-13,,
33a0a2bbcea6cbe21655c40fa9c1741fc4482de602f1cd263297187d33357cb4,Logistics,Operator,2018-05-15,,
343b4b0c3a6ed745d84a8c87928bbfaf6055f0286fbdd39671430d943b80a510,Logistics,Helper,2018-05-20,,
ffcc9fceae0bea66c420f7c37096098f6ef7ab8882e7d0eb7cafe2ba96f716f5,Logistics,Assistant,2018-05-23,,
969b6c0ea5091807b3692e695b2f6ebcd1d69b2240ca70cc23a07f2b2f0226e3,Logistics,Assistant,2018-05-29,,
e3b6e8d793de5b471d2811d3d736caacf325145f58dc504bac2dc2b1d0b3c91e,Maintenance,Technician,2018-06-01,,
a73eea9e1f7764e0c6108bbba52040621b743f3e46f68d0808aed0c08eaff21a,Production,Assistant,2018-06-01,,
7501031a9bdc64642e03f747d71b87093a842229ba0e86ee5679f6db97e1e2c7,Quality,Assistant,2018-06-09,,
9dac1bb378800d1eebb2cfbeab1fd764214cd8e34b022c2800a5884f9e36c368,Production,Assistant,2018-06-16,,
46d2665cb2fd965572381019cdcb74556dbc8d7e95fc3ab443cd85626ba1e262,Facilities,Assistant,2018-06-17,,
d34c14ff555842afeb0c04a27a915448fb416eda919199d4b8027fffaeb82088,Production,Assistant,2018-06-17,,
f40e754d88388633e9f9966b85e7e0e715825f5ed032e8d2a23fb565a9006b67,Administration,Manager,2018-06-25,,
31861dfcb7a44d462c7b03c63e1b20afa5b4ba6cc1ba624e979bba8ac25ea7f1,Logistics,Helper,2018-06-26,,
cafaaf458299eb650bc1727d0eb512b80ffd886b86dd6f424ea642e47f0e1052,Marketing,Assistant,2018-07-07,,
6c7e9f66c48751bb4344eb3c6fc6e63e4e7e4a0dafc07daf366ae247e28d8058,Production,Assistant,2018-07-11,,
f5edddec1c1f9dbaceb9b690affe490246d81760aff4ecc6dea4634a2b07da66,Production,Assistant,2018-07-25,,
d238c94b2ac57e916386e79ddb03451bf38b083198d747394fc6a19f43868e0b,Quality,Assistant,2018-08-05,,
659bcfd8d03b321e9c1387ca465be5ccacfd7256fd5d4bb237bbe0956f6790a5,Production,Assistant,2018-08-05,,
6cac6793488b14b5e9b756d826ae73802f2dc31b2c77aeed88a8551f8b07b8aa,Logistics,Helper,2018-08-09,,
e6bdb1ba2034664c1dbecabca0ef2176ef47d37ef66ec73adb8318dea8359323,Production,Leader,2018-08-11,,
bc60ec3424b03cd7fdd4741d05a3346c885676b88f95c5cf9dfb5e5da814014d,Procurement or Supplies,Assistant,2018-08-13,,
5223be42c216aa277ec3472c1c0d73203da4ebe7bf19fca8b89ebbdb993545a5,Logistics,Leader,2018-08-16,,
b98bb754aa5dd4f259cbed4f19a84d6d369cb6be890d579cd5e700291533a2be,Production,Operator,2018-08-18,,
10ed496cf3eeb0bfd9291c546070288e71b6ece908bb8330ce654d5736324bfe,Production,Assistant,2018-08-20,,
9e69f551617b4a58af800d794aa50a633cf4ba34b40f9340aeb53f6897431d70,Production,Assistant,2018-08-20,,
c22dcbeed3a9a9e75fc6806e9a2ea2193612fc1b0d295e564701b42051033d1a,Production,Assistant,2018-08-23,,
859e7bcbce9fb9797578ca0a21ec0c3f24db23a95f919eca43f4bd1aefd5d493,Production,Assistant,2018-08-31,,
a15ef53b8261ed4ddaf97e9b57f85251d780cf0e5f70abcd20a8af790ff61fb8,Production,Technician,2018-09-08,,
8c1675b0d04efdfe3508dca4d518f60c9bc2d4b791a47e020feea2fa289d3c0d,Logistics,Operator,2018-09-27,,
f41b43a9e15879c829d72bf88568b8501a472d1bd1ca95873a5f4400d173663f,Production,Leader,2018-09-29,,
209c199f8b66a6a5efa8c62a38060986b1379264e1e670f101c206c8b11777b9,Logistics,Assistant,2018-10-05,,
3290670d1a56a081240ee982f64b7168f46a0e4894116a75144db99472c60aa7,Maintenance,Technician,2018-10-05,,
8dde4ae21d14c4978059c89c68d93076ec8e1f5cf476b0655f3a5a2d430e2406,Facilities,Supervisor,2018-10-08,,
8c896a4b55243fd53d89d0eb11426340f31fa61286de475d945b3f37142fd5eb,Production,Assistant,2018-10-09,,
ba468bb9ad9629ce7319e5b3a001278e9e48f24480b35549303234e87ff50219,Logistics,Helper,2018-10-09,,
f925bf19d05d7a406e700d5b7e131b326620bc44bd3d1428311128ee9c44d982,Production,Assistant,2018-10-13,,
8a0b72ab09bb45e3c2335e2b63cac853a9ed41fbfbe7ba7b6852b778207bc147,Quality,Assistant,2018-10-15,,
760776702a255663daf5fc5fe89af6bd197283bd697b813d49a0a119a5af487f,Production,Operator,2018-10-17,,
2981667368216ee15b50698697698490e969d5f404be88e45f994ccedf7446cf,Administration,Assistant,2018-10-25,,
60288b8260b9940ef45f9c41d7dbe2e103351cb0504366cd45a731cd048c2ab1,Production,Technician,2018-10-29,,
6d51baebe53d609613c881eb5b5649820547273517fbce4a358f4f91cf0328d9,Production,Assistant,2018-10-31,,
6a1c1c7c22574147cd9489339bb986248b6e2d08b799a8c176cd0a0968d3d1e6,Quality,Assistant,2018-11-03,,
3f6416380c7eb8334fbb521178a9660d4d47859ac6fe7bdd3c037235ff09ab21,Production,Assistant,2018-11-04,,
c99b5325ea53aa2342f3dc03c1423c0431dce07677fe852be82eab6433d779a8,Engineering,Technician,2018-11-04,,
29f190faa52af3562225b17c3467f81ba90ac9efc4a5000d55475657bf8bb8ac,Quality,Leader,2018-11-13,,
e1da9d9db7ca5c853111f7b9c8ef289baf89001ab932dfef0ac37cb05274c3ed,Quality,Assistant,2018-11-19,,
e7d37819d32c6441b1447d6e1efbe4718e8d46c0c33142d4374ab8d464c82c67,Logistics,Assistant,2018-11-22,2019-03-17,Layoff
dcd12e5380d7ac2abe362966a9567aa95543c787b2eb142cefea813fdc4889a4,Production,Assistant,2018-11-26,,
f8609cbe256541a1342798d862d82aa432b869bc28e5e620bc98a496da8e0f26,Quality,Assistant,2018-11-27,,
ba5cb1404afc7c2ae4e47dfb1ac23ff09e2dce53c5b37ee1689130112a9a3e94,Production,Leader,2018-11-30,,
1b070f8b0331cd874fbfd00f1455f52429e6294c900c37f1f4573fa5f4a599d3,Quality,Assistant,2018-12-03,,
908dbb361f456e085ec72dd806eee60b99c8d93f21a9c6a7f689f4c07b628de9,Administration,Specialist,2018-12-12,,
cebc269579f2621eb34b2b2119d88e68cad7b53f887bb354d235981ec73baa1f,Maintenance,Technician,2018-12-17,,
f88ff9dc29476f522047130afa913d336658fea95a35a064ddf3aae416da9ff1,Maintenance,Manager,2018-12-18,,
8433e35d35c36801c39e3b8cbe4797d6046dd4dec50af78899b2ce4056545100,Quality,Assistant,2018-12-23,,
11a6b0b9489494b69012c4978c5a6af100727197219338d3e55ceac7831e165f,Environmental,Operator,2018-12-24,2024-04-28,Resignation 
cdf39e2352734d0056c6266a6a41f6c364ef3010078fe2df21cadfd83ed6d95f,Production,Assistant,2018-12-29,,
e59aaecc49d97c4a3230f4a4c89bae54e05c5a1267732f70a776426294720cad,Production,Operator,2019-01-02,2019-05-10,Layoff
82b491f41c9e9d66df5ed68e6633ea4f4f0e48b38fbec7d1ef62a50471108f4c,Production,Assistant,2019-01-08,,
ce41e63d2c1cdedffb5b08780f2f2191554d4eb0d90c78fb6f1c6f6e2441e8be,Quality,Assistant,2019-01-08,,
89126285242712a67222c91926c854f412c78628f39a7b94ced827372094c18f,Maintenance,Technician,2019-01-13,,
5dd58d02d98e047c58467e5c30bf05bfaf07bf77fc0111a269960f118c9083bc,Production,Operator,2019-01-15,,
ff3ab5562f9d7ff9e3d65b9bc3cea4496f6235ed8379263fa05ab6e2ab9da807,Production,Assistant,2019-01-17,,
ec974aee28c29307ab36e4b88b39a6c7bada2b87983e8b0924461413abe5a841,Production,Leader,2019-01-20,2024-02-29,Layoff
b78ef43ffcd9a105a0fdb8b7a5f0db2ae7c306eadd5990381217b4863ba2154a,Production,Assistant,2019-01-22,,
a9bdf4357eabb3e238a8548d5549d294b006f1064cca6ecdff880380dfa1943f,Production,Assistant,2019-01-29,,
e6031c32ebe60073e332458d3a228deac9e884eed177e6da945a0f2768a5e006,Quality,Assistant,2019-01-29,,
5cb63bcafb80b45ef1ebc92a7675fb23b22f58b467ed9e135fba779a0a18ed13,Production,Assistant,2019-02-09,,
ccf8d812c0a80013265fb708b3d853144c285e5f90b2499e9d6ee2ace1e248b1,Production Planning and Control (PPC),Analyst,2019-02-11,,
e6cdb7d5233c55a6aca0c3528c671aa3ab8e0dbf05b56c1d77f4b096205a16de,Facilities,Assistant,2019-02-14,,
d37c8e9ee9812d69dd0c6ff6c65a6d9db6a8e9d0f610c251ffd4ae18bed8d548,Production,Operator,2019-02-17,,
3faddfbd723714a1d2a36723a3b8f60f8cf8941560d8014cf3230c89180dcf55,Logistics,Operator,2019-02-23,,
40362a4bd13b011d99f5ced9116f457f0311c3b5fbc51270b7c952a9d6f2c979,Production,Assistant,2019-02-25,,
2863a1c549ab13d1d5dc90b95eb4ca7c7491dc5b17b651eb740e676ee096e371,Engineering,Supervisor,2019-02-26,2025-03-19,Resignation 
f891461184a4439648cb3e9840dec2a3517f5933dc578d10ec61b6ac9602ddee,Production,Assistant,2019-03-05,,
6917f165ed17a097a22f33aa5e9aba30bc8d7053163882f393240cc893738df7,Facilities,Helper,2019-03-10,,
f9d29349e8b18f626524b9d3751e0c4882ac8ff72166e40cc35b52b8dd9bb2b7,Production,Operator,2019-03-12,,
bc40f0fe961816f6a157357b46e946b32a3d2106b46c9f607cea84ae34cef924,Production,Assistant,2019-03-30,2023-11-08,Layoff
84eb8aa173cba711b55f7767130e78249c30e48e971626b8c825e241c04936e4,Information Technology (IT),Analyst,2019-04-03,,
4468b0151d8dd8351c2d6ab0a89d82f07fc5b8cdc4591795d02129fc8a18c35a,Maintenance,Technician,2019-04-05,,
4b9a0c4ce5b5022cb241d928a272d345e8abaf564518aa2f5b0199f4098d051e,Production,Assistant,2019-04-07,,
f81acc940646c9fafcb450a2ee6024918e19a6403d6f2c4222ddd1c2908f9602,Human Resources,Technician,2019-04-09,,
23ba155a054e9e142eadd9d0385d761e460468dc7d9494d12a71f4e4452a4ea3,Facilities,Assistant,2019-04-14,,
be0f380b0c46e5b91eec081bd064bb1702752dce7194a3d18ba5833c1afaf327,Quality,Assistant,2019-04-16,,
fc0c4c269a8590476788a63a5499adc96dfea1b814316e70efa3d4bb3b8ba2b3,Production,Supervisor,2019-04-17,,
f81b7e2375fbbe7bc7ad3faa3d59fce272bf04b253d9344ade6a5869421711a1,Maintenance,Technician,2019-04-19,,
66ebffd3d2a3abb974c23a300aa6df39b3ecb6ade8dd47c0082597a7e7385147,Information Technology (IT),Analyst,2019-04-20,,
9f9136eb05367bdf701f41c3c2a1fb3722caabeba4b242d8c5077399132fe60d,Production,Assistant,2019-04-21,,
69215b7049d2e49488678c097a8b96a819fb3e0e5154dfd5790fca9bc78dd4ed,Production,Assistant,2019-04-29,2024-03-25,Layoff
c3736c8e9f88eda1eeb96a235c5d15f28a6a6466ad62c611177f518f4d9490e1,Production Planning and Control (PPC),Assistant,2019-04-30,,
e7e6d8ce90ec691edbcc9979825d62410a4417596b974a26fcda725d09e02cd7,Production,Operator,2019-04-30,,
f1abd147ce7d49d3c4791679a9b42e8be89d3c6cbebca45a51b7632933ae674d,Quality,Assistant,2019-05-05,,
e5a64c74a4123427cfe5f74d1239059aa54ffaabfc452af3ebb104cd8e09275b,Facilities,Assistant,2019-05-08,,
3f1e822f205a2fec392e771a260405b52a08bc0baca0c5f31362a1a0ffa32558,Maintenance,Technician,2019-05-09,,
cdc762d07ca16dcd088bcacc5373489a4a6baf1fe79a03853e84d8124eed617a,Production,Assistant,2019-05-15,,
1764046592e65f6eb485fd378d79474a7fe5f0ba7eb3e99dcdc82ffbe1fc10ce,Administration,Specialist,2019-05-19,,
735c7c8c2e9fbb7479dbf77ebcee3cc76c368d5a8768156d89267840318a2368,Production,Assistant,2019-05-27,,
11c4b79a1e3535873b59817b9163d0ade55d5ce5c1e633ee6769e7ebc153189a,Facilities,Assistant,2019-05-30,,
63ea0073697523f03eb5dbdbe7c10c64babae6ac478ae648af80f92da91be9e7,Production,Assistant,2019-05-31,,
d437d5db5fd049ba260cdc78229f12e6530c566b5c683045a718f76ae01e5110,Logistics,Operator,2019-06-01,,
e7952817ea64e6b9f34ff7953713002293842bb3c6620223e92525f174387828,Quality,Assistant,2019-06-02,,
9650958dda9f9f387bae02fe6206770887d0f4dc3d6220a4ddc4848975fcb8ec,Production,Assistant,2019-06-02,,
600ef4d5eaf8253afb68f2cfad3701b7f6d489b260d83b0b002d0a24c49db504,Logistics,Assistant,2019-06-03,,
b98b6c21b17ab24f9e989b36649a4af1da7d9c77788c656a577b4c542b33c47f,Administration,Supervisor,2019-06-12,,
377b3e1b86887c685e221b28c14cc24271902964e155a33995d213c5de43dd68,Production,Technician,2019-06-18,,
6a7b9f98cb42f4693ea72c8d2455cfd768cf925a91d67f0dc0cc77bdde9cd11c,Logistics,Assistant,2019-06-20,,
d0278f52be3656dced4a11e1a519bb74ddc9db899f2deceea875a597d82655f1,Production,Operator,2019-06-25,,
642b7f00854e31766137c3aee19acae8cb4d6a90f4cc7cb678bfd9250b83514f,Production,Assistant,2019-06-27,,
4dc9e1ae639d998b84c6df81d2cbfcc48643fec649fcb31bc05b58caed4adb8b,Production,Assistant,2019-06-27,,
d9a6c6a7e01dcb33ce0961852e295c75ababd189feb31df30614b7bc0fc7ca08,Production,Assistant,2019-07-03,,
471c2b3d4ec26937f7854071615a33ac4f907476e10af1e7e77fb9e2eb92053a,Production,Assistant,2019-07-06,,
64108f49409d496d65b050fa702ad94b4e57089d567dbc809718784cbee59ec7,Procurement or Supplies,Assistant,2019-07-09,,
f8085ab172f307d1864ea4dd14c7fbfe2a06f7a69a6559e03c7552955f909c0f,Quality,Supervisor,2019-07-11,2020-10-11,Resignation 
b6a07ea0b23d63450f8bf058cba6a24571b71dce394dd2671a0f206e9d5d0d7a,Information Technology (IT),Analyst,2019-07-11,,
4b7a1ed85d26df5c1cc2932dd9630d2e8d4ac2729255a24d5c9339e5c1abe5d2,Production,Assistant,2019-07-11,,
d0399b655c1d90a4f27eb6171516bdf1e9af794762441727f54834169c7cf983,Production,Operator,2019-07-12,,
50a8a12e2046371176412f5eea772d552fc76802df11d66ffc400a67f80b590e,Quality,Assistant,2019-07-13,,
a356a816b3e52b162c7dc3cb2b1a4082ffb81f60ced35a82c40880151c7ce39e,Administration,Assistant,2019-07-17,,
cf6790a1b5f5722b75da83b7444d706afc5952a4ba4a5b8c6ece0d74051d51b9,Environmental,Manager,2019-07-17,,
296d56898d204b8298024494c92fe4cbf0baba4a0b96ff45c357677eaf32ce91,Production,Assistant,2019-07-17,,
597644b93a41473c08cdb0e0295997d449e5e792260c903d4c07206f209e5dc5,Production,Assistant,2019-07-19,,
71944ef04ec94705b96dcb81a740843c8632565777b1d0f44cd7657c93f36bd3,Quality,Leader,2019-07-20,,
7f4464a56ca6dea1189c68d90588b7a8e8cdb4f31984491a522d42afc3c55b57,Logistics,Operator,2019-07-21,,
6c45bbcf7a9c4df41463265b5064d635d65c5c7ae19f799a22c04e3b35ea257b,Information Technology (IT),Analyst,2019-07-22,,
5c00f71df8027dc4d58873d89ac78d48748514f704632444fccd02f79cefa21a,Production,Assistant,2019-07-26,,
2ab0c1970d8b295a4b8cd00c9937e990a9eed33661cc6c15d541efe875184f9b,Production,Operator,2019-07-29,,
bf97a15d38988dbe5192dacb2e180dc306425a0ed68e7471d1ebdcdd998e6d93,Production,Assistant,2019-07-31,,
fc6935f1e3fe79820f9609991720256a7f2814f50a7ab1b29acae757b7425763,Engineering,Manager,2019-08-04,,
bd396060e9d522994c76b48d6d8e541260f609342a61d77bfd2decfa0b88d537,Production,Operator,2019-08-06,,
7cbd2de434d46c94daf18e31bda2e397de5d26474112b250526e438249bd6fbd,Production,Operator,2019-08-09,,
6fb327ddea1f8e33e94d8ae8013cedef9ebea051ad602a8055eea448530afbd6,Production,Assistant,2019-08-15,,
792459ab2ba0a3dcb4ca93ffb0d032b06faad9ff6f6632b339b0926df867aefd,Production,Operator,2019-08-19,,
eab11e126b018a2fcde3b63485cc41e18c3d00024b993d9256d58d90993d49d5,Environmental,Operator,2019-08-22,,
604eb4df1585837e171280ee0e84cd0d5cfb8832fadea581ece1f4d0057c005e,Production,Assistant,2019-08-24,,
b652da75085ed5bcc006fd8ca1b44313ef0a5c43b5b9862b635d41adc3416b22,Logistics,Assistant,2019-08-24,,
1e2c738bb872a5316966ead497801c0662fa043e22f4c23613bba3f859bbe46c,Production,Operator,2019-08-25,,
b743dce4d184dd3e53c4c25fbd1a9d8c9d27612b8b376b8c7ad6726741146d69,Administration,Analyst,2019-09-01,,
c59c00d45952b7c97e3645bd9de54240b7332b103bea1fef4e0a9472dd634596,Production,Assistant,2019-09-06,,
648538401f4a90e7444f1ee7a8f228605d3884450dc9605304b9dc9ed77c48a6,Production,Operator,2019-09-12,,
d0b1ad9ac18900ab944db0fe76bb53b02c568a275921cad10d63da24e7af63cb,Quality,Assistant,2019-09-13,,
783588145956dd61f2641a30de22c4ca7b82fdba7def6a5e53d8b18696a796b6,Human Resources,Technician,2019-09-15,,
f6a978b58873b71477d3a2e26e9f2c4ca3126dd6954fed10f03c6227648b7d79,Logistics,Assistant,2019-09-19,,
ad6d89aee5984a7e497147b727a88d69426727e188557bd5197e7e5b1b8e5ef8,Logistics,Assistant,2019-09-22,2019-10-21,Resignation 
cd89af6bc2a1057dc5795fdbe0d878d86a9e7e17d341e41d921fd3c035b8ecd8,Quality,Assistant,2019-09-22,,
